PrawnID,GAV,Age,Class,FamID,IntFamID
G1T1701_RD3_044_PL,6.79,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD3_043_PL,6.79,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD3_042_PL,6.88,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD2_087_PL,8.7,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD2_074_PL,5.19,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD2_041_PL,7.69,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD2_031_PL,7.05,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_RD2_007_PL,7.31,Larval,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_156_001_H1_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_156_001_B11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_156_001_A8_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_155_001_H11_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_155_001_F3_G,1.39,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_152_001_H11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_152_001_D5_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_152_001_B4_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_152_001_A9_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_005_E3_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_005_C7_G,1.49,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_005_A3_G,6.04,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_005_A11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_H2_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_H10_G,4.82,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_G8_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_D2_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_C1_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_B3_G,4.8,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_004_A5_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_003_E3_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_003_C3_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_002_E8_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_150_002_B5_G,2.5,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_005_E12_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_005_A1_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_004_D9_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_004_B2_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_003_F10_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_003_D11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_G5_G,3.09,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_F9_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_E11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_D1_G,2.05,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_B8_G,2.17,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_002_A5_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_001_F1_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_001_D9_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_001_B2_G,1.07,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_149_001_A3_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,6
G1T1701_BR_042_P,1.07,broodstock,Father,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_BR_139_MP,5.37,broodstock,Mother,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_068_PL,7.39,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_061_PL,8.34,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_057_PL,8.19,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_055_PL,8.04,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_048_PL,6.57,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_014_PL,8.96,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_RD3_006_PL,6.54,Larval,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_156_001_G1_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_156_001_D5_G,0.95,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_155_001_B9_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_005_G11_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_005_F12_G,4.48,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_005_E7_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_005_C6_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_005_C4_G,5.02,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_003_G4_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_003_A10_G,4.45,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_002_C11_G,2.14,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_002_B4_G,2.18,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_001_E1_G,2.06,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_150_001_D7_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_H9_G,2.83,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_H8_G,2.83,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_F3_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_E4_G,5.28,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_D7_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_D12_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_C8_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_005_C12_G,3.76,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_G4_G,4.05,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_F11_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_F10_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_E8_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_D8_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_C4_G,2.24,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_004_B5_G,ND,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_003_D5_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_003_C1_G,1.15,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_002_G10_G,3.72,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_002_F5_G,5.63,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_002_A12_G,2.21,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_002_A1_G,2.57,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_001_H1_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_001_G7_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_001_F7_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_001_F5_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_149_001_A1_G,0,Pond,Offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,7
G1T1701_BR_324_MP,1.66,broodstock,Father,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_BR_119_MP,0,broodstock,Mother,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_088_PL,7.73,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_071_PL,7.56,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_069_PL,7.37,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_067_PL,7.64,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_035_PL,7.35,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_028_PL,6.91,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_RD2_027_PL,7.76,Larval,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_156_001_F3_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_156_001_E9_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_155_001_D10_G,1.04,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_155_001_A11_G,5.63,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_005_F5_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_005_F1_G,5.34,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_005_D12_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_005_A5_G,1.49,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_004_H7_G,4.65,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_004_E5_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_004_E4_G,3.79,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_004_C4_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_004_B11_G,3.72,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_003_H2_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_002_H4_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_002_F8_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_002_E11_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_002_A4_G,3.53,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_001_C10_G,2.13,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_150_001_A1_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_005_C7_G,3.77,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_005_B1_G,4.34,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_004_E10_G,ND,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_004_D2_G,5.15,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_004_D11_G,ND,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_004_C8_G,ND,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_003_H1_G,1.88,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_002_D7_G,4.52,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_002_B7_G,4.9,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_002_B10_G,5.13,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_001_D1_G,3.98,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_149_001_A2_G,0,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,8
G1T1701_BR_037_P,0.3,broodstock,Father,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_BR_067_GP,2.32,broodstock,Mother,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_085_PL,6.01,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_084_PL,7.12,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_059_PL,8.16,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_050_PL,3.96,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_025_PL,5.23,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_RD3_001_PL,6.53,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_156_001_D8_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_156_001_C6_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_156_001_A6_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_155_001_C1_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_152_001_H3_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_152_001_G8_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_152_001_B1_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_005_G5_G,1.92,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_005_F9_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_005_F2_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_005_F11_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_005_A12_G,2.54,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_004_C9_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_004_A12_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_003_H5_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_003_E11_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_002_F9_G,3.24,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_002_F11_G,2.12,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_002_C1_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_002_B6_G,2.13,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_002_A5_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_G7_G,3.47,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_E8_G,1.5,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_D3_G,3.62,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_C8_G,1.09,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_B5_G,3.04,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_150_001_A12_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_005_H11_G,1.72,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_005_H10_G,1.86,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_005_D5_G,NA,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_005_C4_G,NA,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_004_H11_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_004_B9_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_004_A9_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_004_A1_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_003_E9_G,1.53,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_003_A8_G,1.72,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_002_C5_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_001_G11_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_149_001_D11_G,1.95,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_037_P,9
G1T1701_BR_024_P,0.98,broodstock,Father,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_BR_062_P,1.26,broodstock,Mother,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_RD2_092_PL,7.22,Larval,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_RD2_085_PL,7.13,Larval,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_RD2_076_PL,8.77,Larval,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_RD2_075_PL,7.66,Larval,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_RD2_038_PL,7.49,Larval,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_156_001_A10_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_155_001_G7_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_155_001_G5_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_155_001_E8_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_155_001_B4_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_155_001_A4_G,4.18,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_005_G4_G,1.93,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_005_D7_G,2.75,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_005_B6_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_004_G3_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_004_B7_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_004_A8_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_003_C1_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_002_G9_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_150_001_D9_G,1.57,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_005_D4_G,4.38,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_004_G1_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_004_E6_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_004_A3_G,ND,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_003_H7_G,1.69,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_003_E3_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_003_E11_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_003_B3_G,0,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_002_G1_G,2.55,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_002_F4_G,5.75,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_002_A10_G,2,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_001_H4_G,1.03,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_149_001_D12_G,5.11,Pond,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,10
G1T1701_BR_002_P,0.35,broodstock,Father,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_BR_050_GP,2.87,broodstock,Mother,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_086_PL,8.59,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_063_PL,7.96,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_057_PL,4.6,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_055_PL,7.95,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_016_PL,6.95,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_RD2_013_PL,8.33,Larval,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_156_001_F2_G,1.56,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_156_001_B2_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_155_001_F12_G,ND,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_155_001_D7_G,1.59,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_005_F7_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_005_A2_G,1.56,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_003_A6_G,10.48,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_002_E10_G,5.65,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_001_H10_G,2.35,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_001_F9_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_150_001_F2_G,5.24,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_005_F6_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_005_A5_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_005_A12_G,1.73,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_002_B9_G,3.72,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_001_H7_G,2.28,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_001_D3_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_001_B5_G,1.14,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_149_001_B1_G,0,Pond,Offspring,G1T1701_BR_050_GP__G1T1701_BR_002_P,11
G1T1701_BR_002_P,0.35,broodstock,Father,G1T1701_BR_048_P__G1T1701_BR_002_P,12
